iter	Passed	Remaining
807	25652	6095
808	25678	6062
809	25704	6029
810	25739	5998
811	25759	5964
812	25782	5930
813	25804	5896
814	25833	5864
815	25856	5830
816	25883	5797
817	25914	5765
818	25940	5732
819	25968	5700
820	25988	5666
821	26011	5632
822	26038	5600
823	26066	5567
824	26088	5533
825	26110	5500
826	26137	5467
827	26164	5435
828	26183	5400
829	26223	5371
830	26261	5340
831	26280	5306
832	26302	5273
833	26336	5242
834	26357	5208
835	26384	5175
836	26411	5143
837	26439	5111
838	26466	5078
839	26495	5046
840	26524	5014
841	26545	4981
842	26577	4949
843	26613	4919
844	26640	4886
845	26666	4854
846	26693	4821
847	26714	4788
848	26734	4754
849	26761	4722
850	26791	4690
851	26824	4659
852	26858	4628
853	26890	4597
854	26927	4566
855	26960	4535
856	26989	4503
857	27025	4472
858	27050	4440
859	27074	4407
860	27102	4375
861	27127	4342
862	27149	4309
863	27165	4276
864	27198	4244
865	27234	4214
866	27268	4183
867	27308	4152
868	27352	4123
869	27395	4093
870	27427	4062
871	27456	4030
872	27479	3997
873	27507	3965
874	27524	3932
875	27546	3899
876	27570	3866
877	27596	3834
878	27619	3802
879	27644	3769
880	27664	3736
881	27694	3705
882	27714	3672
883	27743	3640
884	27774	3609
885	27797	3576
886	27820	3544
887	27841	3511
888	27862	3478
889	27887	3446
890	27909	3414
891	27927	3381
892	27948	3348
893	27969	3316
894	27994	3284
895	28008	3250
896	28028	3218
897	28050	3186
898	28071	3153
899	28097	3121
900	28122	3090
901	28151	3058
902	28178	3026
903	28208	2995
904	28251	2965
905	28279	2934
906	28310	2902
907	28336	2871
908	28363	2839
909	28389	2807
910	28415	2776
911	28439	2744
912	28456	2711
913	28483	2680
914	28500	2647
915	28522	2615
916	28549	2584
917	28574	2552
918	28595	2520
919	28620	2488
920	28639	2456
921	28665	2425
922	28690	2393
923	28707	2361
924	2872926	287925	2875927	287926	2877928	288927	2879929	28838	2170
930	28867	2139
931	28894	2108
932	28922	2076
933	28951	2045
934	29070	2020
935	29092	1989
936	29119	1957
937	29139	1926
938	29156	1894
939	29173	1862
940	29196	1830
941	29210	1798
942	29226	1766
943	29240	1734
944	29255	1702
945	29271	1670
946	29309	1640
947	29330	1608
948	29344	1577
949	29357	1545
950	29371	1513
951	29384	1481
952	29396	1449
953	29409	1418
954	29422	1386
955	29434	1354
956	294955	2942957	294956	2944958	294957	2946959	294958	29481	1260
959	29502	1229
960	29520	1198
961	29537	1166
962	29553	1135
963	29577	1104
964	29596	1073
965	29612	1042
966	29627	1011
967	29641	979
968	29654	948
969	29669	917
970	29683	886
971	29696	855
972	29712	824
973	29728	793
974	29745	762
975	29758	731
976	29771	700
977	29786	670
978	29798	639
979	29811	608
980	29824	577
981	29839	546
982	29854	516
983	29866	485
984	29879	455
985	29892	424
986	29905	393
987	29918	363
988	29931	332
989	29942	302
990	29953	272
991	29966	241
992	29974	211
993	29980	180
994	29991	150
995	29999	120
996	30006	90
997	30012	60
998	30019	30
999	30025	0
